OrderID,CustomerID,EmployeeID,ProductID,TransactionID,Order_Date,Transaction_Time,Order_Status,PaymentMethod,ProductName,Product_Brand,Product_Description,Transaction_Amount,Product_UnitPrice,Product_quantity,Product_Total_Amount,ProductCategory
OR9226,CID5327,EID1480,PD6394,TR9422,2024/1/17,2022/10/4,Delivered,Apple Pay,Chew Toy,AnimalCare,Specialized flakes for vibrant fish health.,419.86,14.18,6,85.08,General
OR5087,CID2343,EID1804,PD4995,TR8039,2023/11/23,2023/2/28,Delivered,Bank Transfer,Fish Net,AnimalCare,Wheel for hamster exercise.,487.55,38.18,8,305.44,General
OR6455,CID6905,EID6174,PD5098,TR5347,2023/12/6,2023/1/21,Delivered,Bank Transfer,Fish Filter,ZooComfort,Absorbent cat litter for odor control.,206.21,28.74,2,57.48,Pet Food
OR1478,CID7316,EID5125,PD6358,TR7567,2024/12/10,2023/12/11,Delivered,Bank Transfer,Pet Shampoo,PetLife,Bird feeder for garden use.,155.28,84.74,2,169.48,General
OR2091,CID3887,EID2898,PD2807,TR2569,2024/7/28,2023/7/14,Delivered,Credit Card,Fish Net,FurryFriend,Wheel for hamster exercise.,403.31,62.58,3,187.74,General
OR6187,CID3571,EID5043,PD1150,TR8365,2024/7/15,2022/3/31,Delivered,Bank Transfer,Dog Treats,NaturePet,Heat lamp for reptiles.,67.72,8.41,4,33.64,General
OR3090,CID1357,EID7397,PD4467,TR2972,2024/8/23,2022/10/29,Canceled,Bank Transfer,Fish Tank,FurryFriend,Soft bed designed for cats.,59.01,86.36,10,863.6,Pet Food
OR1193,CID7353,EID3311,PD2401,TR5784,2023/5/12,2022/10/22,Delivered,Credit Card,Cat Bed,PetMaster,Wheel for hamster exercise.,274.16,77.02,8,616.16,Aquatic Care
OR7555,CID8519,EID2558,PD9081,TR5287,2024/5/8,2022/11/26,Delivered,Apple Pay,Fish Net,PetLife,Spacious cage for small birds.,471.29,37.59,8,300.72,Pet Accessories; Bird Care
OR8123,CID5788,EID8529,PD6359,TR6891,2024/1/29,2023/10/28,Canceled,Bank Transfer,Cat Bed,HappyPaws,Specialized flakes for vibrant fish health.,295.65,75.31,3,225.93,General
OR1207,CID2546,EID3882,PD1593,TR2489,2024/4/30,2022/12/31,Delivered,Bank Transfer,Dog Bed,ZooComfort,Soft bed designed for cats.,473.17,79.54,6,477.24,Aquatic Care
OR5694,CID7697,EID5945,PD9899,TR9314,2024/4/26,2022/7/7,Delivered,Apple Pay,Hamster Wheel,FurryFriend,Healthy bird seeds mix.,86.4,41.22,8,329.76,General
OR4687,CID1672,EID1169,PD8652,TR2266,2023/6/26,2023/6/18,Canceled,Credit Card,Bird Seeds,HappyPaws,Gentle shampoo for all pets.,339.52,61.98,2,123.96,Pet Accessories; Bird Care
OR1544,CID7575,EID7161,PD3567,TR7488,2023/8/9,2023/3/30,Delivered,Bank Transfer,Cat Treats,FurryFriend,Effective filter for fish tanks.,471.08,10.49,9,94.41,Pet Accessories
OR3055,CID5589,EID9023,PD9203,TR8707,2023/6/28,2023/6/26,Delivered,Apple Pay,Scratching Post,ZooComfort,Durable chew toy for dogs.,273.65,70.45,1,70.45,Pet Food
OR2001,CID4791,EID7671,PD9259,TR4849,2024/8/7,2022/11/23,Delivered,Apple Pay,Bird Perch,NaturePet,Comfortable cat collar with safety release.,248.61,87.88,2,175.76,General
OR8397,CID8513,EID8913,PD9139,TR8809,2024/10/28,2023/1/21,Canceled,Bank Transfer,Bird Cage,FurryFriend,Glass tank for small to medium fish.,446.87,74.76,8,598.08,Pet Accessories
OR8034,CID1267,EID7935,PD4056,TR3250,2024/7/27,2023/12/17,Delivered,Bank Transfer,Bird Cage,NaturePet,Wheel for hamster exercise.,122.73,21.49,6,128.94,General
OR7974,CID6789,EID9617,PD7425,TR5657,2023/8/1,2022/8/20,Canceled,Apple Pay,Dog Collar,FurryFriend,High-quality dog food with essential nutrients.,461.37,41.95,3,125.85,General
OR5958,CID5031,EID7782,PD8161,TR1151,2023/4/14,2023/12/17,Delivered,Apple Pay,Bird Bath,PetLife,Absorbent cat litter for odor control.,450.9,37.56,2,75.12,Pet Accessories; Bird Care
OR5366,CID7580,EID6676,PD4195,TR9209,2023/8/1,2022/11/22,Shipped,Credit Card,Fish Tank,NaturePet,Gentle shampoo for all pets.,64.31,54.57,7,381.99,General
OR2909,CID1463,EID4807,PD1994,TR5999,2023/5/8,2022/6/5,Delivered,Bank Transfer,Dog Food,NaturePet,Heat lamp for reptiles.,456.78,81.18,4,324.72,Aquatic Care
OR3763,CID7235,EID9834,PD7126,TR7647,2024/2/29,2023/9/24,Delivered,Bank Transfer,Bird Perch,NaturePet,Specialized flakes for vibrant fish health.,134.08,66.36,5,331.8,Pet Accessories
OR6759,CID2789,EID1605,PD6038,TR6929,2023/10/20,2023/9/19,Delivered,Credit Card,Pet Shampoo,FurryFriend,Heat lamp for reptiles.,231.59,38.97,6,233.82,Bird Care; Pet Accessories
OR6267,CID3645,EID1351,PD2824,TR7980,2023/2/26,2023/10/15,Delivered,Credit Card,Bird Seeds,NaturePet,Spacious cage for small birds.,59.17,71.62,6,429.72,General
OR7585,CID8021,EID6986,PD8601,TR5624,2023/5/11,2022/11/17,Delivered,Bank Transfer,Fish Decor,PetLife,Wheel for hamster exercise.,374,36.73,7,257.11,General
OR3056,CID4808,EID2289,PD2520,TR4851,2023/10/8,2022/7/31,Delivered,Apple Pay,Fish Filter,FurryFriend,Heat lamp for reptiles.,284.33,99.7,5,498.5,General
OR8327,CID1002,EID6932,PD9290,TR8511,2023/5/28,2023/4/7,Shipped,Credit Card,Cat Litter,ZooComfort,Comfortable perch for birds.,345.27,44.14,8,353.12,Pet Food
OR7681,CID3928,EID1285,PD8314,TR6935,2023/8/9,2022/1/9,Delivered,Credit Card,Dog Leash,ZooComfort,Glass tank for small to medium fish.,82.21,11.67,7,81.69,Bird Care; Pet Accessories
OR5688,CID1618,EID2820,PD7284,TR1737,2023/2/20,2023/1/29,Delivered,Bank Transfer,Cat Food,NaturePet,Fish net with soft mesh.,423.29,5.58,3,16.74,Aquatic Care
OR2385,CID5825,EID8960,PD1538,TR9608,2024/11/19,2023/6/3,Delivered,Bank Transfer,Hamster Wheel,HappyPaws,Comfortable perch for birds.,62.67,78.85,7,551.95,Pet Food
OR5381,CID7667,EID3446,PD7060,TR8609,2024/7/14,2022/3/23,Delivered,Bank Transfer,Bird Cage,ZooComfort,Delicious treats for cats.,297.77,16.46,10,164.6,Pet Food
OR1530,CID8833,EID2181,PD1917,TR9914,2023/6/4,2022/1/9,Delivered,Credit Card,Dog Treats,ZooComfort,Wheel for hamster exercise.,472.7,27.77,8,222.16,General
OR1229,CID8751,EID6135,PD4485,TR3448,2024/5/27,2023/8/10,Delivered,Credit Card,Cat Bed,FurryFriend,Healthy bird seeds mix.,452,64.01,4,256.04,General
OR5199,CID9578,EID5407,PD1488,TR2794,2024/8/9,2022/5/4,Delivered,Credit Card,Cat Collar,PetLife,Durable collar with adjustable size.,170.32,87.88,2,175.76,General
OR8007,CID3371,EID7504,PD7423,TR6039,2023/4/11,2022/12/16,Delivered,Apple Pay,Bird Seeds,PetLife,Soft bed designed for cats.,328.72,77.44,7,542.08,Bird Care; Pet Accessories
OR2675,CID2763,EID9383,PD8164,TR7759,2023/5/23,2022/7/3,Delivered,Credit Card,Fish Tank,ZooComfort,Delicious treats for cats.,383.84,77.65,4,310.6,General
OR1264,CID2340,EID3394,PD7375,TR5875,2024/5/9,2022/3/22,Delivered,Bank Transfer,Fish Net,NaturePet,Durable collar with adjustable size.,200.13,66.89,8,535.12,General
OR3684,CID7407,EID4216,PD8253,TR8592,2024/12/2,2022/7/15,Delivered,Apple Pay,Bird Perch,FurryFriend,Durable collar with adjustable size.,420.03,97.75,6,586.5,Pet Food; Aquatic Care
OR9684,CID7038,EID1695,PD5431,TR6098,2024/5/16,2022/3/18,Delivered,Apple Pay,Fish Net,PetLife,Wheel for hamster exercise.,227.9,83.13,10,831.3,Pet Food; Aquatic Care
OR7845,CID5403,EID7905,PD7389,TR4882,2024/10/2,2022/10/4,Delivered,Bank Transfer,Bird Feeder,ZooComfort,Compact bird bath.,125.86,91.56,10,915.6,General
OR2754,CID4031,EID6886,PD3684,TR9210,2024/12/3,2022/3/18,Delivered,Bank Transfer,Hamster Wheel,FurryFriend,Comfortable perch for birds.,387.94,73.49,6,440.94,Pet Accessories
OR7022,CID3913,EID5319,PD4951,TR9936,2024/8/21,2023/2/6,Delivered,Bank Transfer,Dog Treats,NaturePet,Comfortable cat collar with safety release.,248.8,68.14,10,681.4,Aquatic Care
OR7455,CID2293,EID7148,PD3636,TR3941,2023/4/19,2023/12/27,Delivered,Bank Transfer,Dog Food,PetLife,Comfortable perch for birds.,388.28,9.86,2,19.72,Pet Food
OR6342,CID2627,EID2493,PD9413,TR7557,2024/8/7,2022/12/14,Delivered,Apple Pay,Cat Collar,PetMaster,Spacious cage for small birds.,484.2,41.09,8,328.72,General
OR7853,CID2680,EID8374,PD7719,TR6632,2023/4/7,2022/6/2,Delivered,Credit Card,Dog Treats,HappyPaws,Heat lamp for reptiles.,173.72,92.9,6,557.4,General
OR1617,CID9805,EID3325,PD4241,TR7174,2023/12/24,2023/9/24,Delivered,Apple Pay,Dog Collar,FurryFriend,Leash with ergonomic handle.,370.98,63.13,7,441.91,General
OR7585,CID1500,EID5023,PD4748,TR7398,2024/8/7,2023/8/5,Delivered,Bank Transfer,Dog Treats,PetLife,Compact bird bath.,301.21,90.09,7,630.63,Pet Accessories; Bird Care
OR3238,CID7333,EID6577,PD8388,TR8985,2024/11/1,2022/8/24,Delivered,Apple Pay,Cat Treats,FurryFriend,Nutritious cat food for all ages.,271.59,65.98,3,197.94,Pet Food
OR9254,CID9009,EID8821,PD8159,TR2860,2023/4/2,2022/1/24,Delivered,Apple Pay,Fish Tank,FurryFriend,Cozy bed for dogs of all sizes.,212.64,65.77,3,197.31,General
OR4419,CID5073,EID1145,PD6127,TR4232,2023/12/24,2023/11/3,Delivered,Bank Transfer,Dog Food,HappyPaws,Durable collar with adjustable size.,152.38,10.82,4,43.28,Pet Food
OR1132,CID1767,EID3701,PD1790,TR9751,2023/5/13,2023/9/23,Delivered,Bank Transfer,Cat Treats,FurryFriend,Compact bird bath.,19.69,92.4,7,646.8,General
OR4230,CID7713,EID2827,PD9135,TR6947,2023/7/17,2022/12/4,Delivered,Bank Transfer,Dog Treats,NaturePet,Sturdy scratching post for cats.,402.34,35.34,7,247.38,General
OR2529,CID5537,EID6152,PD1386,TR4276,2024/7/11,2022/1/25,Delivered,Apple Pay,Fish Decor,PetMaster,Comfortable cat collar with safety release.,126.15,96.66,6,579.96,General
OR6356,CID1460,EID2817,PD1524,TR2879,2024/9/11,2022/8/6,Delivered,Apple Pay,Fish Net,NaturePet,Gentle shampoo for all pets.,53.77,25.6,7,179.2,General
OR8828,CID6088,EID3878,PD4428,TR7826,2024/8/26,2022/11/26,Canceled,Apple Pay,Dog Leash,ZooComfort,High-quality dog food with essential nutrients.,27.37,10.64,8,85.12,General
OR3580,CID5861,EID5022,PD4223,TR6285,2024/12/20,2022/3/10,Delivered,Apple Pay,Bird Feeder,HappyPaws,Fish net with soft mesh.,236.36,49.48,2,98.96,Pet Accessories
OR9922,CID1822,EID5195,PD9081,TR5307,2023/3/30,2022/6/7,Delivered,Apple Pay,Bird Seeds,PetLife,Comfortable perch for birds.,336.82,83.98,2,167.96,Pet Accessories
OR3352,CID6001,EID6538,PD2667,TR6764,2024/2/17,2023/12/22,Delivered,Apple Pay,Dog Food,NaturePet,Fish net with soft mesh.,463.7,45.24,9,407.16,Aquatic Care
OR7739,CID7816,EID8128,PD5434,TR5400,2023/1/30,2022/4/17,Delivered,Apple Pay,Cat Litter,NaturePet,Gentle shampoo for all pets.,493.67,39.84,1,39.84,General
OR3586,CID6463,EID5861,PD2287,TR7899,2023/7/4,2022/7/30,Delivered,Apple Pay,Bird Cage,FurryFriend,Gentle shampoo for all pets.,232.76,79.72,3,239.16,Pet Accessories
OR8706,CID5875,EID6460,PD1165,TR4216,2024/11/11,2023/8/24,Delivered,Bank Transfer,Fish Flakes,HappyPaws,Comfortable cat collar with safety release.,418.56,70.37,4,281.48,Pet Accessories; Bird Care
OR3815,CID2966,EID4807,PD3924,TR2652,2023/4/7,2022/1/27,Delivered,Bank Transfer,Bird Seeds,PetMaster,Glass tank for small to medium fish.,145.53,66.2,9,595.8,Bird Care; Pet Accessories
OR7117,CID1270,EID9659,PD8761,TR3900,2023/12/7,2023/3/9,Delivered,Apple Pay,Cat Food,AnimalCare,Durable collar with adjustable size.,385.24,48.76,1,48.76,General
OR6894,CID6475,EID1249,PD4293,TR6974,2023/8/3,2023/10/4,Canceled,Credit Card,Cat Litter,HappyPaws,Wheel for hamster exercise.,98.27,49.31,7,345.17,General
OR4113,CID1026,EID6403,PD5599,TR8827,2024/6/27,2023/3/12,Delivered,Bank Transfer,Cat Collar,PetMaster,Spacious cage for small birds.,376.05,32.11,10,321.1,General
OR3495,CID2530,EID3136,PD3011,TR8044,2024/3/30,2022/11/17,Canceled,Credit Card,Bird Seeds,PetLife,Compact bird bath.,437.42,36.49,3,109.47,General
OR7084,CID4573,EID1549,PD3162,TR4110,2023/9/20,2022/10/23,Shipped,Bank Transfer,Bird Seeds,FurryFriend,Decorative items for fish tank.,12.84,69.16,5,345.8,General
OR1737,CID7568,EID7585,PD6389,TR1095,2024/1/14,2023/5/14,Delivered,Bank Transfer,Cat Treats,PetLife,Nutritious cat food for all ages.,430.32,35.16,9,316.44,General
OR9983,CID5407,EID8374,PD1418,TR6119,2023/8/25,2023/5/1,Delivered,Apple Pay,Cat Bed,HappyPaws,Wheel for hamster exercise.,188.6,21.88,7,153.16,General
OR8176,CID6883,EID9542,PD3529,TR9918,2024/7/14,2022/7/18,Delivered,Apple Pay,Bird Cage,PetLife,Healthy bird seeds mix.,28.81,44.04,10,440.4,General
OR3201,CID6026,EID8794,PD8985,TR2503,2023/10/12,2022/10/15,Delivered,Credit Card,Cat Bed,ZooComfort,Bird feeder for garden use.,484.65,84.01,6,504.06,Aquatic Care
OR9253,CID2752,EID9434,PD8157,TR4441,2024/12/8,2023/8/10,Delivered,Apple Pay,Cat Food,AnimalCare,High-quality dog food with essential nutrients.,110.14,35.77,8,286.16,General
OR2898,CID8486,EID6948,PD8258,TR6728,2024/10/30,2023/10/2,Delivered,Credit Card,Pet Shampoo,PetLife,Durable chew toy for dogs.,353.18,43.09,3,129.27,General
OR3740,CID3839,EID8918,PD8000,TR3122,2023/12/10,2022/11/9,Shipped,Bank Transfer,Cat Food,ZooComfort,Gentle shampoo for all pets.,152.02,56.13,9,505.17,General
OR6086,CID1840,EID4552,PD7628,TR9654,2023/1/24,2023/10/18,Delivered,Credit Card,Bird Feeder,FurryFriend,Nutritious cat food for all ages.,470.62,16.25,7,113.75,Pet Accessories
OR4614,CID5058,EID7709,PD6935,TR6228,2023/9/21,2022/5/17,Delivered,Bank Transfer,Dog Collar,NaturePet,Effective filter for fish tanks.,388,12.03,3,36.09,General
OR8510,CID6850,EID3175,PD9595,TR9977,2024/2/8,2022/11/5,Delivered,Apple Pay,Dog Leash,FurryFriend,Nutritious cat food for all ages.,432.85,99.8,3,299.4,Pet Accessories; Bird Care
OR2977,CID1993,EID8071,PD6888,TR3380,2023/9/27,2023/2/5,Delivered,Bank Transfer,Dog Leash,FurryFriend,Bird feeder for garden use.,187.99,97.74,3,293.22,Pet Accessories
OR2761,CID1496,EID5614,PD7854,TR6620,2023/9/28,2022/1/28,Delivered,Credit Card,Bird Perch,PetLife,Bird feeder for garden use.,310.84,51.41,9,462.69,General
OR7648,CID6476,EID4934,PD2289,TR5004,2023/12/14,2022/3/23,Delivered,Bank Transfer,Cat Collar,FurryFriend,Durable collar with adjustable size.,208.34,72.48,8,579.84,General
OR1490,CID7958,EID5089,PD9536,TR4665,2023/10/9,2023/12/27,Delivered,Credit Card,Cat Bed,FurryFriend,Comfortable perch for birds.,200.58,6.49,4,25.96,General
OR2951,CID1070,EID9060,PD5890,TR7487,2024/12/3,2022/4/10,Canceled,Bank Transfer,Cat Food,FurryFriend,Tasty treats for dogs.,154.85,31.01,4,124.04,Pet Food
OR6598,CID4544,EID1655,PD2033,TR6374,2024/12/3,2022/12/5,Delivered,Bank Transfer,Bird Seeds,FurryFriend,Compact bird bath.,298.64,69.6,6,417.6,General
OR5319,CID6300,EID6912,PD7975,TR5229,2024/3/23,2022/8/26,Delivered,Bank Transfer,Dog Food,FurryFriend,Effective filter for fish tanks.,361.37,42.28,3,126.84,General
OR5757,CID1050,EID1274,PD8144,TR6450,2023/11/17,2023/3/3,Delivered,Bank Transfer,Fish Net,FurryFriend,Nutritious cat food for all ages.,200.32,24.25,1,24.25,General
OR2768,CID8767,EID7479,PD6856,TR5567,2023/12/15,2022/2/1,Delivered,Apple Pay,Cat Treats,FurryFriend,Gentle shampoo for all pets.,348.9,59.61,10,596.1,General
OR4595,CID8353,EID8717,PD3474,TR5687,2024/8/11,2022/6/28,Delivered,Apple Pay,Bird Perch,FurryFriend,Cozy bed for dogs of all sizes.,253.19,61.7,7,431.9,General
OR9289,CID4929,EID9066,PD8996,TR9961,2024/8/20,2023/8/9,Delivered,Bank Transfer,Cat Food,PetLife,Gentle shampoo for all pets.,10.05,87.24,10,872.4,General
OR7236,CID8526,EID6074,PD7967,TR8328,2024/3/16,2022/3/29,Delivered,Bank Transfer,Cat Litter,ZooComfort,Specialized flakes for vibrant fish health.,84.39,42.95,1,42.95,Pet Food
OR5209,CID7083,EID1907,PD3253,TR6487,2023/9/15,2023/5/10,Delivered,Apple Pay,Pet Shampoo,NaturePet,Compact bird bath.,342.11,44.59,5,222.95,General
OR3394,CID8779,EID1682,PD9990,TR1203,2024/7/25,2022/12/19,Canceled,Bank Transfer,Bird Perch,HappyPaws,Decorative items for fish tank.,241.94,31.68,9,285.12,General
OR9838,CID3087,EID9513,PD7295,TR5453,2024/10/2,2022/8/11,Delivered,Bank Transfer,Bird Feeder,PetLife,Compact bird bath.,82.42,54.84,4,219.36,Pet Accessories; Bird Care
OR9108,CID6375,EID4002,PD7785,TR6574,2024/6/18,2023/12/22,Canceled,Apple Pay,Bird Perch,HappyPaws,Spacious cage for small birds.,412.61,32.27,1,32.27,General
OR7524,CID4361,EID3988,PD4939,TR6654,2024/7/14,2023/11/21,Delivered,Apple Pay,Fish Filter,PetLife,Durable collar with adjustable size.,355.42,61.09,6,366.54,Pet Accessories
OR5877,CID7237,EID5436,PD8981,TR2703,2023/4/12,2023/2/2,Canceled,Bank Transfer,Dog Treats,FurryFriend,Bird feeder for garden use.,149.58,6.13,5,30.65,General
OR8808,CID5820,EID8145,PD6660,TR7211,2024/11/19,2022/6/16,Delivered,Apple Pay,Fish Decor,HappyPaws,Compact bird bath.,25.96,75.24,8,601.92,General
OR3598,CID3908,EID8323,PD6776,TR5094,2024/7/30,2023/9/11,Delivered,Credit Card,Fish Tank,PetMaster,Heat lamp for reptiles.,125.57,76.28,7,533.96,General
OR6247,CID2604,EID1228,PD9688,TR9715,2023/4/14,2023/10/14,Delivered,Apple Pay,Cat Litter,FurryFriend,Wheel for hamster exercise.,123.01,53.56,1,53.56,Pet Food
OR8375,CID4272,EID7531,PD1271,TR9226,2024/10/4,2023/11/19,Delivered,Credit Card,Dog Collar,NaturePet,Compact bird bath.,20.67,66.06,3,198.18,General
OR9734,CID1429,EID9922,PD4156,TR9253,2024/10/28,2022/3/10,Canceled,Bank Transfer,Dog Treats,ZooComfort,Comfortable cat collar with safety release.,490.88,95.78,3,287.34,General
OR5518,CID6607,EID3973,PD1067,TR1352,2024/12/3,2022/7/31,Delivered,Bank Transfer,Dog Food,FurryFriend,Specialized flakes for vibrant fish health.,35.56,89.69,10,896.9,Pet Food
OR4845,CID4747,EID6750,PD6147,TR7983,2024/1/3,2023/11/7,Delivered,Apple Pay,Pet Shampoo,AnimalCare,Durable collar with adjustable size.,251.71,10.25,7,71.75,General
OR4886,CID9885,EID4737,PD6482,TR5755,2024/12/26,2023/9/7,Delivered,Apple Pay,Dog Treats,NaturePet,Nutritious cat food for all ages.,112.7,56.6,2,113.2,General
OR4731,CID6867,EID6241,PD2522,TR8708,2024/8/22,2022/1/4,Canceled,Apple Pay,Pet Shampoo,FurryFriend,Glass tank for small to medium fish.,169.87,33.79,8,270.32,General
OR1392,CID2713,EID9344,PD5646,TR5867,2024/12/2,2022/8/5,Delivered,Bank Transfer,Pet Shampoo,PetLife,Tasty treats for dogs.,122.91,23.09,2,46.18,Pet Accessories; Bird Care
OR4983,CID6564,EID5509,PD4452,TR3067,2023/1/10,2022/11/3,Delivered,Credit Card,Bird Seeds,NaturePet,Gentle shampoo for all pets.,42.78,68.71,4,274.84,Pet Food
OR1147,CID9044,EID4076,PD5463,TR7579,2024/1/29,2023/5/28,Canceled,Credit Card,Dog Treats,NaturePet,Decorative items for fish tank.,288.13,18.59,7,130.13,General
OR1705,CID5228,EID3448,PD1685,TR8105,2023/12/31,2023/3/25,Canceled,Credit Card,Pet Shampoo,PetLife,Wheel for hamster exercise.,98.06,25.18,7,176.26,Bird Care; Pet Accessories
OR6080,CID5529,EID9794,PD5618,TR2004,2024/12/13,2022/8/2,Delivered,Credit Card,Bird Feeder,NaturePet,Nutritious cat food for all ages.,307.1,9.94,1,9.94,General
OR7072,CID7817,EID8912,PD5047,TR5217,2024/7/21,2022/7/30,Delivered,Bank Transfer,Chew Toy,NaturePet,Effective filter for fish tanks.,356.05,77.51,2,155.02,Pet Food
OR4466,CID4930,EID7419,PD8621,TR4147,2024/12/31,2022/10/2,Delivered,Bank Transfer,Fish Flakes,NaturePet,Gentle shampoo for all pets.,455.94,16.69,4,66.76,General
OR3398,CID8332,EID1367,PD3167,TR6420,2023/12/8,2022/1/15,Delivered,Credit Card,Chew Toy,FurryFriend,Nutritious cat food for all ages.,284.75,16.78,4,67.12,Pet Food; Aquatic Care
OR6394,CID7474,EID3393,PD5628,TR8221,2023/9/6,2023/11/25,Delivered,Credit Card,Cat Treats,PetLife,Glass tank for small to medium fish.,140.85,38.77,10,387.7,General
OR5150,CID6348,EID3832,PD5506,TR4064,2024/7/7,2022/1/4,Delivered,Bank Transfer,Cat Food,PetLife,Leash with ergonomic handle.,199.93,25.08,9,225.72,General
OR4576,CID4324,EID5029,PD6959,TR3138,2023/1/27,2023/5/22,Delivered,Credit Card,Fish Tank,PetLife,Fish net with soft mesh.,176.71,42.35,2,84.7,Pet Accessories
OR9120,CID8555,EID1923,PD9273,TR5146,2024/2/5,2022/6/18,Delivered,Credit Card,Hamster Wheel,FurryFriend,Comfortable perch for birds.,303.54,66.12,8,528.96,General
OR5960,CID8501,EID7592,PD3639,TR4450,2023/6/15,2023/4/10,Delivered,Apple Pay,Cat Treats,FurryFriend,Compact bird bath.,328.11,5.49,8,43.92,General
OR1968,CID7136,EID2125,PD1357,TR4513,2024/9/21,2022/6/10,Delivered,Bank Transfer,Fish Decor,PetMaster,Soft bed designed for cats.,152.67,53.94,2,107.88,General
OR4378,CID9520,EID7586,PD1052,TR5892,2023/12/9,2022/1/1,Delivered,Apple Pay,Fish Flakes,PetMaster,Tasty treats for dogs.,182.98,83.9,10,839,Pet Food
OR6652,CID8028,EID6809,PD1299,TR5849,2023/2/27,2022/5/28,Delivered,Bank Transfer,Bird Bath,ZooComfort,Effective filter for fish tanks.,225.87,8.19,3,24.57,Bird Care; Pet Accessories
OR7599,CID7017,EID3292,PD9525,TR6737,2024/3/14,2023/1/17,Delivered,Bank Transfer,Cat Treats,FurryFriend,Comfortable perch for birds.,169.89,30.01,10,300.1,Pet Accessories
OR8799,CID6701,EID7629,PD4309,TR3689,2024/3/1,2022/11/26,Delivered,Bank Transfer,Bird Cage,ZooComfort,Absorbent cat litter for odor control.,207,67.72,1,67.72,General
OR8541,CID4665,EID3251,PD1221,TR3526,2023/7/26,2023/8/23,Delivered,Apple Pay,Bird Cage,HappyPaws,Durable chew toy for dogs.,474.9,83.39,9,750.51,General
OR2838,CID7116,EID5624,PD8236,TR1261,2023/9/13,2022/2/17,Delivered,Credit Card,Fish Tank,FurryFriend,Compact bird bath.,163,79.41,9,714.69,General
OR6089,CID7456,EID5223,PD6113,TR2446,2024/7/28,2023/7/9,Delivered,Bank Transfer,Chew Toy,PetMaster,Leash with ergonomic handle.,440.02,78.7,5,393.5,Pet Food
OR9290,CID1871,EID2432,PD6531,TR8209,2023/10/20,2023/12/12,Delivered,Apple Pay,Fish Flakes,PetLife,Absorbent cat litter for odor control.,198.38,9.48,8,75.84,General
OR1764,CID9710,EID5523,PD5354,TR5539,2023/3/30,2023/11/21,Delivered,Credit Card,Fish Net,PetMaster,Sturdy scratching post for cats.,253.47,81.27,9,731.43,Pet Accessories; Bird Care
OR8884,CID7348,EID8477,PD7661,TR9283,2024/1/6,2023/8/5,Delivered,Credit Card,Dog Collar,NaturePet,Healthy bird seeds mix.,355.84,47.36,2,94.72,Pet Food
OR6506,CID6567,EID9228,PD3894,TR5490,2023/12/9,2022/3/10,Delivered,Bank Transfer,Bird Feeder,NaturePet,Tasty treats for dogs.,269.04,46.45,4,185.8,General
OR6068,CID7299,EID1282,PD4799,TR8197,2024/8/26,2022/9/25,Delivered,Bank Transfer,Dog Food,FurryFriend,High-quality dog food with essential nutrients.,300.28,24.04,5,120.2,Pet Accessories; Bird Care
